"","state","county1","fps_state","fps_county","state.x","county.x","pop.2000","total","x","commercial","industrial","residential","electricity.prod","onroad","cement","aircraft","unknown","nonroad","transport","other","cbsa.code","metro.division.code","csa.code","cbsa.title","metropolitan.micropolitan.statistical.area","metropolitan.division.title","csa.title","county.county.equivalent","state.name","central.outlying.county","state.y","county.y","name","popestimate2002","LND010190D","county","STCOU","percap","pop_dens"
"3110","VA","Prince",51,147,"VA","Prince Edward County",19720,2.924801001,NA,0.197621611,0.507190413,0.313170735,0,1.753399147,0,0,0,0.153419095,1.906818242,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Prince Edward County",19985,353.87,"Prince Edward",51147,0.000146349812409307,56.4755418656569
"3111","VA","Prince",51,147,"VA","Prince Edward County",19720,2.924801001,NA,0.197621611,0.507190413,0.313170735,0,1.753399147,0,0,0,0.153419095,1.906818242,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Prince Edward County",19985,281.55,"Prince George",51149,0.000146349812409307,70.9820635766294
"3112","VA","Pulaski",51,155,"VA","Pulaski County",35127,6.072356423,NA,0.075798236,3.173633972,0.300150679,0,2.174279901,0,0.051638438,0.12980277,0.167052427,2.522773536,"H1","13980",NA,NA,"Blacksburg-Christiansburg-Radford, VA","Metropolitan Statistical Area","","","Pulaski County","Virginia","Outlying","VA","Pulaski County","Pulaski County",35028,329.6,"Pulaski",51155,0.000173357212030376,106.27427184466
"3113","VA","Radford",51,750,"VA","Radford city",15859,3.385519072,NA,0.103910613,2.327243548,0.266923217,0,0.630286797,0,0,0,0.057154897,0.687441694,"C7","13980",NA,NA,"Blacksburg-Christiansburg-Radford, VA","Metropolitan Statistical Area","","","Radford city","Virginia","Central","VA","Radford city","Radford city",15670,10.19,"Radford",51750,0.000216050993746011,1537.78213935231
"3114","VA","Rappahannock",51,157,"VA","Rappahannock County",6983,2.751332118,NA,0.056339463,0.058031847,0.301572643,0,2.133040432,0,0,0,0.202347733,2.335388165,"H1","47900",47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA","Rappahannock County","Virginia","Outlying","VA","Rappahannock County","Rappahannock County",7206,266.86,"Rappahannock",51157,0.000381811284762698,27.0029228809113
"3115","VA","Richmond",51,159,"VA","Richmond County",8809,3.131104536,NA,0.150538223,0.327021005,0.318397584,0,1.944617553,0,0,0,0.39053017,2.335147723,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Richmond County",8837,216.4,"Richmond",51159,0.000354317589227113,40.8364140480591
"3116","VA","Richmond",51,159,"VA","Richmond County",8809,3.131104536,NA,0.150538223,0.327021005,0.318397584,0,1.944617553,0,0,0,0.39053017,2.335147723,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Richmond County",8837,62.61,"Richmond",51760,0.000354317589227113,141.143587286376
"3117","VA","Richmond",51,760,"VA","Richmond city",197790,4.280951049,NA,0.511763619,1.694077367,0.292249016,0.370369596,1.338200504,0,0,0,0.074290948,1.412491452,"C7","40060",NA,NA,"Richmond, VA","Metropolitan Statistical Area","","","Richmond city","Virginia","Central","VA","Richmond city","Richmond city",197456,216.4,"Richmond",51159,2.16805316070416e-05,912.458410351201
"3118","VA","Richmond",51,760,"VA","Richmond city",197790,4.280951049,NA,0.511763619,1.694077367,0.292249016,0.370369596,1.338200504,0,0,0,0.074290948,1.412491452,"C7","40060",NA,NA,"Richmond, VA","Metropolitan Statistical Area","","","Richmond city","Virginia","Central","VA","Richmond city","Richmond city",197456,62.61,"Richmond",51760,2.16805316070416e-05,3153.74540808178
"3119","VA","Roanoke",51,161,"VA","Roanoke County",85778,2.972348426,NA,0.181033497,0.852800794,0.281574372,0,1.522011753,0,0,0,0.134928011,1.656939764,"H1","40220",NA,NA,"Roanoke, VA","Metropolitan Statistical Area","","","Roanoke County","Virginia","Central","VA","Roanoke County","Roanoke County",85937,250.84,"Roanoke",51161,3.45875283754378e-05,342.596874501674
"3120","VA","Roanoke",51,161,"VA","Roanoke County",85778,2.972348426,NA,0.181033497,0.852800794,0.281574372,0,1.522011753,0,0,0,0.134928011,1.656939764,"H1","40220",NA,NA,"Roanoke, VA","Metropolitan Statistical Area","","","Roanoke County","Virginia","Central","VA","Roanoke County","Roanoke County",85937,42.93,"Roanoke",51770,3.45875283754378e-05,2001.79361751689
"3121","VA","Roanoke",51,770,"VA","Roanoke city",94911,3.340422851,NA,0.218888383,1.086965153,0.280766565,0,1.114546278,0,0.164822071,0.414310744,0.060123657,1.75380275,"C7","40220",NA,NA,"Roanoke, VA","Metropolitan Statistical Area","","","Roanoke city","Virginia","Central","VA","Roanoke city","Roanoke city",93873,250.84,"Roanoke",51161,3.55844902261566e-05,374.234571838622
"3122","VA","Roanoke",51,770,"VA","Roanoke city",94911,3.340422851,NA,0.218888383,1.086965153,0.280766565,0,1.114546278,0,0.164822071,0.414310744,0.060123657,1.75380275,"C7","40220",NA,NA,"Roanoke, VA","Metropolitan Statistical Area","","","Roanoke city","Virginia","Central","VA","Roanoke city","Roanoke city",93873,42.93,"Roanoke",51770,3.55844902261566e-05,2186.65269042628
"3123","VA","Rockbridge",51,163,"VA","Rockbridge County",20808,7.652144203,NA,0.063536294,2.366917394,0.323605308,0,4.711063527,0,0,0,0.18702168,4.898085207,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Rockbridge County",20777,601.02,"Rockbridge",51163,0.000368298801703807,34.5695650727097
"3124","VA","Rockingham",51,165,"VA","Rockingham County",67725,5.226073598,NA,0.127327277,2.57873633,0.318108419,0.001284897,2.026378215,0,0,0,0.174238461,2.200616676,"H1","25500",NA,277,"Harrisonburg, VA","Metropolitan Statistical Area","","Harrisonburg-Staunton-Waynesboro, VA","Rockingham County","Virginia","Central","VA","Rockingham County","Rockingham County",68648,853.35,"Rockingham",51165,7.61285630753991e-05,80.4453038026601
"3125","VA","Russell",51,167,"VA","Russell County",30308,38.94835254,NA,0.053114484,0.941405699,0.297780142,35.93764093,1.629441617,0,0,0,0.088969673,1.71841129,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Russell County",28974,476.78,"Russell",51167,0.00134425183060675,60.7701665338311
"3126","VA","Salem",51,775,"VA","Salem city",24747,5.005413944,NA,0.24776356,3.397872306,0.275772628,0,0.924340051,0,0,0,0.159665399,1.08400545,"C7","40220",NA,NA,"Roanoke, VA","Metropolitan Statistical Area","","","Salem city","Virginia","Central","VA","Salem city","Salem city",24836,14.55,"Salem",51775,0.000201538651312611,1706.94158075601
"3127","VA","Scott",51,169,"VA","Scott County",23403,2.646881422,NA,0.050939571,0.428407901,0.288558605,0,1.743406422,0,0,0,0.135568923,1.878975344,"H1","28700",NA,304,"Kingsport-Bristol-Bristol, TN-VA","Metropolitan Statistical Area","","Johnson City-Kingsport-Bristol, TN-VA","Scott County","Virginia","Outlying","VA","Scott County","Scott County",23136,538.66,"Scott",51169,0.000114405317340941,42.9510266216166
"3128","VA","Shenandoah",51,171,"VA","Shenandoah County",35075,6.413317403,NA,0.233639522,2.62392003,0.315797923,0,3.057671425,0,0,0,0.182288502,3.239959927,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Shenandoah County",36315,512.56,"Shenandoah",51171,0.000176602434338428,70.8502419228968
"3129","VA","Smyth",51,173,"VA","Smyth County",33081,4.853831971,NA,0.084480518,2.130411811,0.319746826,0,1.995459857,0,0.053143859,0.133586951,0.137002148,2.319192815,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Smyth County",32827,452.33,"Smyth",51173,0.000147860967222104,72.5731213936728
"3130","VA","Southampton",51,175,"VA","Southampton County",17482,10.78666932,NA,0.12305124,1.075816854,0.290827872,6.043974596,2.91924952,0,0,0,0.333749242,3.252998762,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Southampton County",17448,603.07,"Southampton",51175,0.000618218094910591,28.9319647802079
"3131","VA","Spotsylvania",51,177,"VA","Spotsylvania County",90395,2.80278844,NA,0.07624965,0.426925946,0.289083831,0.000124606,1.731035319,0,0.028654124,0.072027417,0.178687547,2.010404407,"H1","47900",47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA","Spotsylvania County","Virginia","Outlying","VA","Spotsylvania County","Spotsylvania County",102570,412.3,"Spotsylvania",51177,2.73256160670761e-05,248.775163715741
"3132","VA","Stafford",51,179,"VA","Stafford County",92446,2.590424581,NA,0.113266203,0.151535614,0.283107244,0,1.863966423,0,0,0,0.178549098,2.042515521,"H1","47900",47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA","Stafford County","Virginia","Central","VA","Stafford County","Stafford County",104823,279.55,"Stafford",51179,2.47123682874942e-05,374.970488284743
"3133","VA","Staunton",51,790,"VA","Staunton city",23853,1.561704982,NA,0.151201405,0.237887052,0.25634907,0,0.863060514,0,0,0,0.053206941,0.916267455,"C7","44420",NA,277,"Staunton-Waynesboro, VA","Metropolitan Statistical Area","","Harrisonburg-Staunton-Waynesboro, VA","Staunton city","Virginia","Central","VA","Staunton city","Staunton city",23635,19.76,"Staunton",51790,6.60759459276497e-05,1196.1032388664
"3134","VA","Suffolk",51,800,"VA","Suffolk city",63677,3.157339579,NA,0.089056005,0.576642576,0.296676275,0.078084348,1.853621593,0,0.020116588,0.050566762,0.192575431,2.116880375,"C7","47260",NA,545,"Virginia Beach-Norfolk-Newport News, VA-NC","Metropolitan Statistical Area","","Virginia Beach-Norfolk, VA-NC","Suffolk city","Virginia","Central","VA","Suffolk city","Suffolk city",69966,429.09,"Suffolk",51800,4.51267698453535e-05,163.056701391317
"3135","VA","Surry",51,181,"VA","Surry County",6829,2.491999928,NA,0.040129991,0.253473829,0.314435716,0,1.435739821,0,0,0,0.448220569,1.88396039,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Surry County",7107,310.32,"Surry",51181,0.000350640203742789,22.9021655065739
"3136","VA","Sussex",51,183,"VA","Sussex County",12504,5.665229561,NA,0.306122027,0.792497114,0.308097603,0,4.03501919,0,0,0,0.223493627,4.258512817,"H1","40060",NA,NA,"Richmond, VA","Metropolitan Statistical Area","","","Sussex County","Virginia","Outlying","VA","Sussex County","Sussex County",12221,492.86,"Sussex",51183,0.000463565138777514,24.7960881386195
"3137","VA","Tazewell",51,185,"VA","Tazewell County",44598,2.601767637,NA,0.105030996,0.603212339,0.291193961,0,1.470439989,0,0.014154479,0.035579885,0.082155989,1.602330341,"H1","14140",NA,NA,"Bluefield, WV-VA","Micropolitan Statistical Area","","","Tazewell County","Virginia","Central","VA","Tazewell County","Tazewell County",44011,519.91,"Tazewell",51185,5.91163035831951e-05,84.6511896289743
"3138","VA","Virginia",51,810,"VA","Virginia Beach city",425257,1.788411304,NA,0.272796429,0.293435774,0.267463289,0.00033201,0.847859441,0,0,0,0.106524361,0.954383802,"C7","47260",NA,545,"Virginia Beach-Norfolk-Newport News, VA-NC","Metropolitan Statistical Area","","Virginia Beach-Norfolk, VA-NC","Virginia Beach city","Virginia","Central","VA","Virginia Beach city","Virginia Beach city",433934,497.35,"Virginia Beach",51810,4.12139012845271e-06,872.492208706142
"3139","VA","Warren",51,187,"VA","Warren County",31584,3.04697812,NA,0.088052416,0.578538943,0.311821181,0,1.824102181,0,0.02958049,0.074355943,0.140526965,2.06856558,"H1","47900",47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA","Warren County","Virginia","Outlying","VA","Warren County","Warren County",32910,216.35,"Warren",51187,9.25851753266484e-05,152.114629073261
"3140","VA","Washington",51,191,"VA","Washington County",51103,4.604819477,NA,0.108635989,1.661115505,0.292782534,0.088133564,2.195574208,0,0.034330152,0.086295162,0.137952363,2.454151885,"H1","28700",NA,304,"Kingsport-Bristol-Bristol, TN-VA","Metropolitan Statistical Area","","Johnson City-Kingsport-Bristol, TN-VA","Washington County","Virginia","Outlying","VA","Washington County","Washington County",51331,567.59,"Washington",51191,8.97083531783912e-05,90.4367589280995
"3141","VA","Waynesboro",51,820,"VA","Waynesboro city",19520,7.334837091,NA,0.11351418,5.80530846,0.261851366,8.51254e-07,1.04502138,0,0,0,0.109140853,1.154162234,"C7","44420",NA,277,"Staunton-Waynesboro, VA","Metropolitan Statistical Area","","Harrisonburg-Staunton-Waynesboro, VA","Waynesboro city","Virginia","Central","VA","Waynesboro city","Waynesboro city",20134,14.06,"Waynesboro",51820,0.000364301037598093,1432.00568990043
"3142","VA","Westmoreland",51,193,"VA","Westmoreland County",16718,2.827835129,NA,0.048104021,0.925074036,0.319323679,0,1.300858019,0,0,0,0.234475374,1.535333393,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Westmoreland County",16676,252.65,"Westmoreland",51193,0.000169575145658431,66.0043538491985
"3143","VA","Williamsburg",51,830,"VA","Williamsburg city",11998,2.391657277,NA,0.862420616,0.157865371,0.282721304,3.73388e-05,1.022236882,0,0,0,0.066375764,1.088612646,"C7","47260",NA,545,"Virginia Beach-Norfolk-Newport News, VA-NC","Metropolitan Statistical Area","","Virginia Beach-Norfolk, VA-NC","Williamsburg city","Virginia","Outlying","VA","Williamsburg city","Williamsburg city",11693,8.74,"Williamsburg",51830,0.000204537524758402,1337.87185354691
"3144","VA","Winchester",51,840,"VA","Winchester city",23585,5.852229045,NA,0.340032255,4.288811647,0.295231404,0,0.80840781,0,0,0,0.119745929,0.928153739,"C7","49020",NA,548,"Winchester, VA-WV","Metropolitan Statistical Area","","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA","Winchester city","Virginia","Central","VA","Winchester city","Winchester city",24228,9.33,"Winchester",51840,0.000241548169266964,2596.7845659164
"3145","VA","Wise",51,195,"VA","Wise County",40123,2.216600881,NA,0.08055348,0.190232346,0.280950379,0,1.511766232,0,0.017361671,0.043641773,0.092095,1.664864676,"H1","13720",NA,NA,"Big Stone Gap, VA","Micropolitan Statistical Area","","","Wise County","Virginia","Central","VA","Wise County","Wise County",41710,404.56,"Wise",51195,5.31431522656437e-05,103.099663832312
"3146","VA","Wythe",51,197,"VA","Wythe County",27599,5.54126752,NA,0.102857727,1.062074544,0.32304868,0,3.821012706,0,0,0,0.232273864,4.05328657,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Wythe County",27790,464.63,"Wythe",51197,0.000199397895645916,59.8110324344102
"3147","VA","York",51,199,"VA","York County",56297,20.99700916,NA,0.084882584,0.727849879,0.28970642,18.15691059,1.533782214,0,0,0,0.20387748,1.737659694,"H1","47260",NA,545,"Virginia Beach-Norfolk-Newport News, VA-NC","Metropolitan Statistical Area","","Virginia Beach-Norfolk, VA-NC","York County","Virginia","Central","VA","York County","York County",59720,215.5,"York",51199,0.000351590910247823,277.122969837587
"3148","VT","Addison",50,1,"VT","Addison County",35974,3.264378552,NA,0.175885305,0.221386916,0.681795374,0,1.574145851,0,0.111001465,0.27902273,0.221140911,2.185310957,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Addison County",36544,808.46,"Addison",50001,8.93273465411559e-05,45.2019889666774
"3149","VT","Bennington",50,3,"VT","Bennington County",36994,3.418349694,NA,0.24128638,0.086564458,0.662766325,0,1.975646334,0,0.089107378,0.223987842,0.138990977,2.427732531,"H1","13540",NA,NA,"Bennington, VT","Micropolitan Statistical Area","","","Bennington County","Vermont","Central","VT","Bennington County","Bennington County",37153,677.72,"Bennington",50003,9.2007366672947e-05,54.8205748686773
"3150","VT","Caledonia",50,5,"VT","Caledonia County",29702,3.507864659,NA,0.165735327,0.119217031,0.866410521,0.001990467,2.16648328,0,0.007652121,0.019235088,0.161140824,2.354511314,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Caledonia County",30055,657.74,"Caledonia",50005,0.000116714844751289,45.6943473104874
"3151","VT","Chittenden",50,7,"VT","Chittenden County",146571,4.41532882,NA,0.644906704,0.29805479,0.894830428,0.497465365,1.464751266,0,0.12975243,0.326156681,0.159411156,2.080071533,"H1","15540",NA,NA,"Burlington-South Burlington, VT","Metropolitan Statistical Area","","","Chittenden County","Vermont","Central","VT","Chittenden County","Chittenden County",148916,619.62,"Chittenden",50007,2.96497946493325e-05,240.334398502308
"3152","VT","Essex",50,9,"VT","Essex County",6459,3.459729072,NA,0.059206342,0.155609812,0.875771007,0,1.414305459,0,0,0,0.954836452,2.369141911,"H1","13620",NA,NA,"Berlin, NH-VT","Micropolitan Statistical Area","","","Essex County","Vermont","Outlying","VT","Essex County","Essex County",6542,673.83,"Essex",50009,0.00052884883399572,9.70868023091878
"3153","VT","Franklin",50,11,"VT","Franklin County",45417,3.449015713,NA,0.28790135,0.409672528,0.945864847,7.54947e-05,1.420029633,0,0.055659088,0.139909385,0.189903386,1.805501492,"H1","15540",NA,NA,"Burlington-South Burlington, VT","Metropolitan Statistical Area","","","Franklin County","Vermont","Outlying","VT","Franklin County","Franklin County",46694,692.66,"Franklin",50011,7.38642162376322e-05,67.4125833742385
"3154","VT","Grand",50,13,"VT","Grand Isle County",6901,3.497272344,NA,0.066855472,0.003973387,0.764765829,0,1.524140316,0,0,0,1.13753734,2.661677656,"H1","15540",NA,NA,"Burlington-South Burlington, VT","Metropolitan Statistical Area","","","Grand Isle County","Vermont","Outlying","VT","Grand Isle County","Grand Isle County",7333,194.66,"Grand Isle",50013,0.000476922452475113,37.6708106442001
"3155","VT","Lamoille",50,15,"VT","Lamoille County",23233,3.367655616,NA,0.255571771,0.027777616,0.779296922,0,1.809964007,0,0.087607678,0.220218076,0.187219546,2.305009308,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Lamoille County",23914,463.47,"Lamoille",50015,0.000140823601906833,51.5977301659223
"3156","VT","Orange",50,17,"VT","Orange County",28226,3.448715589,NA,0.114014691,0.055395129,0.806488163,0.008596749,2.148875138,0,0.036222238,0.09105128,0.188072201,2.464220856,"H1","17200",NA,NA,"Claremont-Lebanon, NH-VT","Micropolitan Statistical Area","","","Orange County","Vermont","Outlying","VT","Orange County","Orange County",28681,691.97,"Orange",50017,0.000120243910219309,41.4483286847696
"3157","VT","Orleans",50,19,"VT","Orleans County",26277,2.973193548,NA,0.152572665,0.063899405,0.755816335,0,1.669322695,0,0.030157707,0.075806983,0.225617757,2.000905143,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Orleans County",26622,720.33,"Orleans",50019,0.000111681825107054,36.9580608887593
"3158","VT","Rutland",50,21,"VT","Rutland County",63400,3.043558937,NA,0.223840967,0.074100378,0.657752912,4.06441e-05,1.756876322,0,0.054918784,0.138048552,0.137980377,2.087824035,"H1","40860",NA,NA,"Rutland, VT","Micropolitan Statistical Area","","","Rutland County","Vermont","Central","VT","Rutland County","Rutland County",63250,944.43,"Rutland",50021,4.81195088853755e-05,66.9716125070148
"3159","VT","Washington",50,23,"VT","Washington County",58039,3.415548188,NA,0.254174252,0.063459736,0.773400846,0,1.832951786,0,0.105773765,0.265881969,0.119905834,2.324513354,"H1","12740",NA,NA,"Barre, VT","Micropolitan Statistical Area","","","Washington County","Vermont","Central","VT","Washington County","Washington County",58837,695.83,"Washington",50023,5.80510255111579e-05,84.5565727260969
"3160","VT","Windham",50,25,"VT","Windham County",44216,4.974762779,NA,0.284884288,0.354769138,0.683588198,0,3.431811357,0,0,0,0.219709797,3.651521155,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Windham County",44231,798.18,"Windham",50025,0.000112472310800118,55.4148187125711
"3161","VT","Windsor",50,27,"VT","Windsor County",57418,3.745473888,NA,0.193591029,0.050798598,0.740510309,0,2.563861084,0,0.018141133,0.045601051,0.132970683,2.760573952,"H1","17200",NA,NA,"Claremont-Lebanon, NH-VT","Micropolitan Statistical Area","","","Windsor County","Vermont","Central","VT","Windsor County","Windsor County",57820,976.09,"Windsor",50027,6.47781717052923e-05,59.2363409111865
"3162","WA","Adams",53,1,"WA","Adams County",16428,7.083925693,NA,0.092065499,0.321664973,0.17048944,0,4.808391694,0,0.23199338,0.583158052,0.876162654,6.499705781,"H1","36830",NA,393,"Othello, WA","Micropolitan Statistical Area","","Moses Lake-Othello, WA","Adams County","Washington","Central","WA","Adams County","Adams County",16434,1929.73,"Adams",53001,0.000431053042046976,8.51621729464744
"3163","WA","Asotin",53,3,"WA","Asotin County",20551,1.459106374,NA,0.109889902,0.061600314,0.403812312,0,0.746066219,0,0,0,0.137737626,0.883803846,"H1","30300",NA,NA,"Lewiston, ID-WA","Metropolitan Statistical Area","","","Asotin County","Washington","Central","WA","Asotin County","Asotin County",20453,640.69,"Asotin",53003,7.13394794895614e-05,31.9233950896689
"3164","WA","Benton",53,5,"WA","Benton County",142475,2.111120899,NA,0.162926974,0.163188268,0.058143414,0.020008215,1.431797549,0,0.026053617,0.065490589,0.183512272,1.706854027,"H1","28420",NA,NA,"Kennewick-Richland, WA","Metropolitan Statistical Area","","","Benton County","Washington","Central","WA","Benton County","Benton County",150366,1760.19,"Benton",53005,1.40398820145512e-05,85.4260051471716
"3165","WA","Chelan",53,7,"WA","Chelan County",66616,2.024701498,NA,0.180317244,0.141117527,0.02917106,0,1.400726226,0,0.024739798,0.062188068,0.186441576,1.674095668,"H1","48300",NA,NA,"Wenatchee, WA","Metropolitan Statistical Area","","","Chelan County","Washington","Central","WA","Chelan County","Chelan County",67050,2993.87,"Chelan",53007,3.01968903504847e-05,22.3957620070344
"3166","WA","Clallam",53,9,"WA","Clallam County",64525,2.275783772,NA,0.121481584,0.244231554,0.039623094,0.136745193,1.04099087,0,0.119312297,0.299913501,0.273485678,1.733702348,"H1","38820",NA,NA,"Port Angeles, WA","Micropolitan Statistical Area","","","Clallam County","Washington","Central","WA","Clallam County","Clallam County",66302,2676.14,"Clallam",53009,3.43245116587735e-05,24.7752359742016
"3167","WA","Clark",53,11,"WA","Clark County",345238,2.439570202,NA,0.120616584,0.356351812,0.138304272,0.445726381,1.176121995,0,0.01862515,0.046817742,0.137006265,1.378571153,"H1","38900",NA,440,"Portland-Vancouver-Hillsboro, OR-WA","Metropolitan Statistical Area","","Portland-Vancouver-Salem, OR-WA","Clark County","Washington","Central","WA","Clark County","Clark County",370236,656.26,"Clark",53011,6.58923011808684e-06,564.160546125011
"3168","WA","Columbia",53,13,"WA","Columbia County",4064,5.684328676,NA,0.103536075,0.145320443,0.202373695,0,2.844840213,0,0,0,2.388258251,5.233098464,"H1","47460",NA,NA,"Walla Walla, WA","Metropolitan Statistical Area","","","Columbia County","Washington","Outlying","WA","Columbia County","Columbia County",4103,873.52,"Columbia",53013,0.00138540791518401,4.69708764538877
"3169","WA","Cowlitz",53,15,"WA","Cowlitz County",92948,3.640620229,NA,0.123303668,1.198985345,0.034760047,0,1.94906296,0,0.048944361,0.123030643,0.162533206,2.283571169,"H1","31020",NA,440,"Longview, WA","Metropolitan Statistical Area","","Portland-Vancouver-Salem, OR-WA","Cowlitz County","Washington","Central","WA","Cowlitz County","Cowlitz County",94514,1166.41,"Cowlitz",53015,3.8519375214254e-05,81.0298265618436
"3170","WA","Douglas",53,17,"WA","Douglas County",32603,3.016559294,NA,0.068158404,0.017535763,0.017884877,0,1.791743065,0,0.22606283,0.568250451,0.326923904,2.912980251,"H1","48300",NA,NA,"Wenatchee, WA","Metropolitan Statistical Area","","","Douglas County","Washington","Central","WA","Douglas County","Douglas County",33409,1848.74,"Douglas",53017,9.02918163967793e-05,18.0712268896654
"3171","WA","Ferry",53,19,"WA","Ferry County",7260,3.624574264,NA,0.053344544,0.06749923,0.077625682,0,2.543778009,0,0,0,0.882326799,3.426104809,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Ferry County",7268,2257.46,"Ferry",53019,0.000498703118326912,3.21954763318065
"3172","WA","Franklin",53,21,"WA","Franklin County",49347,3.803466071,NA,0.100421565,0.292786645,0.056324463,0,1.9699355,0,0.289228791,0.727029995,0.367739113,3.353933398,"H1","28420",NA,NA,"Kennewick-Richland, WA","Metropolitan Statistical Area","","","Franklin County","Washington","Central","WA","Franklin County","Franklin County",52745,1265.38,"Franklin",53021,7.21104573134894e-05,41.6831307591395
"3173","WA","Garfield",53,23,"WA","Garfield County",2397,6.07945311,NA,0.099032998,0,0.204651682,0,4.125099225,0,0,0,1.650669205,5.775768431,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Garfield County",2327,718.18,"Garfield",53023,0.00261257116888698,3.24013478515135
"3174","WA","Grant",53,25,"WA","Grant County",74698,3.507156985,NA,0.092097674,0.234750895,0.014139453,0,1.851839201,0,0.2593446,0.651910521,0.403074641,3.166168963,"H1","34180",NA,393,"Moses Lake, WA","Micropolitan Statistical Area","","Moses Lake-Othello, WA","Grant County","Washington","Central","WA","Grant County","Grant County",77983,2791.37,"Grant",53025,4.49733529743662e-05,27.9371778015813
"3175","WA","Grays",53,27,"WA","Grays Harbor County",67194,2.328907067,NA,0.11173558,0.253725643,0.114780464,0.017527613,1.502040885,0,0.041761264,0.104974652,0.182360967,1.831137768,"H1","10140",NA,NA,"Aberdeen, WA","Micropolitan Statistical Area","","","Grays Harbor County","Washington","Central","WA","Grays Harbor County","Grays Harbor County",68470,2224.59,"Grays Harbor",53027,3.40135397546371e-05,30.778705289514
"3176","WA","Island",53,29,"WA","Island County",71558,1.632207178,NA,0.138317298,0.163971367,0.280565681,0.000600174,0.827580124,0,0.022817117,0.057355069,0.141000349,1.048752658,"H1","36020",NA,500,"Oak Harbor, WA","Micropolitan Statistical Area","","Seattle-Tacoma, WA","Island County","Washington","Central","WA","Island County","Island County",75050,517.39,"Island",53029,2.17482635309793e-05,145.054987533582
"3177","WA","Jefferson",53,31,"WA","Jefferson County",25953,3.905539159,NA,0.124327965,0.560777826,0.191135297,0,1.838399641,0,0.194748296,0.489535974,0.506614161,3.029298072,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Jefferson County",26761,2178.03,"Jefferson",53031,0.000145941450581069,12.286791274684
"3178","WA","King",53,33,"WA","King County",1737034,2.867042159,NA,0.26090327,0.334606474,0.302209061,0.02329472,1.402629084,0.080382299,0.090817637,0.228286899,0.143912714,1.865646335,"H1","42660",42644,500,"Seattle-Tacoma-Bellevue, WA","Metropolitan Statistical Area","Seattle-Bellevue-Everett, WA","Seattle-Tacoma, WA","King County","Washington","Central","WA","King County","King County",1759604,2306.77,"King",53033,1.6293678344673e-06,762.799932372972
"3179","WA","Kitsap",53,35,"WA","Kitsap County",231969,1.663094805,NA,0.111390434,0.0342584,0.211466978,0,1.009273775,0,0.050604222,0.127203054,0.118897942,1.305978993,"H1","14740",NA,500,"Bremerton-Silverdale, WA","Metropolitan Statistical Area","","Seattle-Tacoma, WA","Kitsap County","Washington","Central","WA","Kitsap County","Kitsap County",236174,565.98,"Kitsap",53035,7.04182003522826e-06,417.283296229549
